STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/6/2003,38,45,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/7/2003,35,44,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/8/2003,27,33,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/9/2003,31,41,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/2003,38,51,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/2003,50,56,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/2003,48,61,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/13/2003,35,40,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/14/2003,36,49,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/15/2003,40,42,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/16/2003,45,47,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/17/2003,44,54,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/18/2003,55,61,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/19/2003,47,56,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/20/2003,50,65,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/21/2003,46,50,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/22/2003,53,61,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/23/2003,48,65,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/24/2003,25,30,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/25/2003,33,40,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/26/2003,40,48,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/27/2003,41,45,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/28/2003,33,37,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/29/2003,31,38,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/30/2003,46,54,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/1/2003,35,41,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/2/2003,30,36,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/3/2003,34,39,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/4/2003,37,39,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/5/2003,37,43,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/6/2003,34,37,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/7/2003,34,41,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/8/2003,40,45,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/9/2003,45,49,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/10/2003,41,53,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/11/2003,22,29,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/12/2003,17,24,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/13/2003,21,30,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/14/2003,28,31,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/15/2003,31,37,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/16/2003,34,43,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/17/2003,23,26,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/18/2003,23,28,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/19/2003,25,31,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/20/2003,20,30,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/21/2003,37,47,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/22/2003,42,47,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/23/2003,32,37,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/24/2003,22,26,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/25/2003,27,36,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/26/2003,30,44,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/27/2003,39,49,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/28/2003,45,49,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/29/2003,40,47,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/30/2003,34,42,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/31/2003,32,42,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/1/2004,35,49,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/2/2004,49,61,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/3/2004,41,52,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/4/2004,31,33,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/5/2004,17,30,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/6/2004,3,9,-3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/7/2004,15,24,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/8/2004,24,29,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/9/2004,22,27,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/10/2004,21,27,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/11/2004,33,39,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/12/2004,35,39,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/13/2004,30,34,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/14/2004,27,36,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/15/2004,19,25,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/16/2004,27,29,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/17/2004,31,34,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/18/2004,18,30,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/19/2004,11,18,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/20/2004,15,21,8
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/21/2004,24,37,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/22/2004,11,19,3
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/23/2004,15,24,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/24/2004,15,22,8
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/25/2004,18,22,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/26/2004,22,24,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/27/2004,17,24,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/28/2004,7,11,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/29/2004,2,4,-1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/30/2004,-3,3,-9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/31/2004,4,14,-6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/1/2004,21,29,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/2/2004,29,32,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/3/2004,21,32,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/4/2004,13,26,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/5/2004,26,28,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/6/2004,28,30,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/7/2004,20,30,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/2004,16,26,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/9/2004,28,32,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/10/2004,20,27,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/11/2004,23,34,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/12/2004,22,27,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/13/2004,20,30,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/14/2004,26,33,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/15/2004,14,22,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/16/2004,16,27,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/17/2004,24,35,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/18/2004,29,43,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/19/2004,36,44,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/20/2004,39,45,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/21/2004,33,40,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/22/2004,34,44,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/23/2004,41,45,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/24/2004,34,37,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/25/2004,31,38,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/26/2004,34,42,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/27/2004,35,45,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/28/2004,40,55,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/29/2004,47,61,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/1/2004,54,62,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/2/2004,44,48,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/3/2004,43,47,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/4/2004,41,44,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/5/2004,50,61,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/6/2004,41,45,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/7/2004,40,45,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/8/2004,34,39,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/9/2004,33,38,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/10/2004,37,49,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/11/2004,31,43,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/12/2004,25,33,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/13/2004,33,47,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/14/2004,39,43,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/15/2004,32,36,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/16/2004,32,33,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/17/2004,32,36,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/18/2004,35,40,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/19/2004,38,52,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/20/2004,47,62,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/21/2004,28,33,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/22/2004,30,40,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/23/2004,46,60,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/24/2004,54,63,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/25/2004,60,62,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/26/2004,56,67,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/27/2004,51,60,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/28/2004,61,74,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/29/2004,51,61,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/30/2004,48,57,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/31/2004,42,48,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/1/2004,42,50,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/2/2004,44,55,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/3/2004,43,59,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/4/2004,37,45,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/5/2004,39,52,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/6/2004,56,72,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/7/2004,52,63,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/8/2004,46,57,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/9/2004,45,57,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/10/2004,44,55,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/11/2004,37,43,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/12/2004,36,42,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/13/2004,38,46,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/14/2004,49,68,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/15/2004,60,75,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/16/2004,70,82,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/17/2004,64,77,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/18/2004,69,86,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/19/2004,60,73,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/20/2004,54,63,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/21/2004,54,64,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/22/2004,48,54,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/23/2004,51,64,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/24/2004,45,50,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/25/2004,54,63,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/26/2004,52,60,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/27/2004,44,52,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/28/2004,64,79,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/29/2004,69,78,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/30/2004,51,59,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/1/2004,46,48,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/2/2004,42,51,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/3/2004,50,54,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/4/2004,55,68,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/5/2004,53,67,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/6/2004,69,83,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/7/2004,51,55,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/2004,67,84,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/9/2004,70,88,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/10/2004,70,84,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/11/2004,68,82,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/12/2004,76,85,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/13/2004,72,78,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/14/2004,59,68,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/15/2004,47,55,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/16/2004,54,70,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/17/2004,70,80,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/18/2004,57,65,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/19/2004,58,71,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/20/2004,74,84,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/21/2004,63,77,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/22/2004,65,77,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/23/2004,68,81,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/24/2004,56,64,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/25/2004,59,70,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/26/2004,57,66,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/27/2004,64,78,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/28/2004,53,60,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/29/2004,57,66,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/30/2004,66,74,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/31/2004,62,66,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/1/2004,65,75,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/2/2004,59,66,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/3/2004,59,69,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/4/2004,58,72,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/5/2004,61,77,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/6/2004,72,82,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/7/2004,74,87,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/2004,83,91,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/9/2004,73,85,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/10/2004,64,71,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/11/2004,73,80,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/12/2004,71,80,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/13/2004,72,81,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/14/2004,75,83,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/15/2004,71,80,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/16/2004,72,83,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/17/2004,72,81,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/18/2004,71,80,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/19/2004,56,64,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/20/2004,61,73,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/21/2004,63,67,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/22/2004,65,74,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/23/2004,70,82,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/24/2004,62,70,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/25/2004,61,72,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/26/2004,64,75,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/27/2004,67,80,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/28/2004,65,75,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/29/2004,69,81,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/30/2004,73,83,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/1/2004,71,85,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/2/2004,71,82,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/3/2004,73,82,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/4/2004,76,82,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/2004,68,74,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/2004,73,83,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/2004,64,69,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/2004,65,76,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/2004,68,75,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/10/2004,73,82,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/11/2004,74,87,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/12/2004,78,87,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/13/2004,78,87,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/14/2004,72,81,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/15/2004,72,85,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/16/2004,73,83,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/17/2004,70,75,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/18/2004,71,79,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/19/2004,71,82,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/20/2004,80,89,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/21/2004,79,85,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/22/2004,79,90,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/23/2004,65,73,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/24/2004,63,71,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/25/2004,67,73,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/26/2004,67,74,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/27/2004,70,81,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/28/2004,70,84,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/29/2004,72,83,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/30/2004,68,72,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/31/2004,74,84,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/1/2004,77,88,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/2/2004,78,88,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/3/2004,78,90,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/4/2004,70,74,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/5/2004,65,72,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/6/2004,65,76,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/7/2004,65,77,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/2004,70,80,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/9/2004,75,85,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/10/2004,64,67,60
